"start","end","interviewdate","pop_groups","X_geopoint_longitude","X_geopoint_latitude","id","drinking_water_source","drinking_water_location","electicity_or_light_source_most_used","main_toilet_facility","cooking_at_hh_level","hh_cooking_source","hh_cooking_fuel","land_ownership","landownership_legal_docs","Improved_dw","Improved_dw_final","electricity","shared_san_facility","Improved_san","crowding_cat","Clean_cookingfuel","time_to_access_water_min","hh_size_001","lat","lon","living_conditions_score","living_conditions_category"
2023-12-11,2023-12-11,2023-12-11,"IDPs",31.6045032,6.2148758,1064,"Tube Well/Borehole","In Own Dwelling","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Unrelated Person","Yes",0,0,0,0,1,1,0,0,7,6.2148758,31.6045032,2,"Good"
2023-12-11,2023-12-11,2023-12-11,"IDPs",31.6043759,6.2146783,1065,"Piped Into Yard/Plot","NA","No electricity in household","Flush/pour-flush to septic tank","No","0","0","Government Agency Or Municipality","No",0,0,0,1,0,1,0,0,8,6.2146783,31.6043759,1,"Poor"
2023-12-11,2023-12-11,2023-12-11,"IDPs",31.604193,6.2151494,1066,"Tube Well/Borehole","In Own Dwelling","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Unrelated Person","Yes",0,0,0,0,1,1,0,0,5,6.2151494,31.604193,2,"Good"
2023-12-11,2023-12-11,2023-12-11,"IDPs",31.6042693,6.2148079,1067,"Piped Into Yard/Plot","NA","No electricity in household","Flush/pour-flush to septic tank","No","0","0","Government Agency Or Municipality","No",0,0,0,1,0,0,0,0,5,6.2148079,31.6042693,0,"Poor"
2023-12-11,2023-12-11,2023-12-11,"IDPs",31.6036087,6.2149968,1068,"Public Tap/Standpipe","In Own Yard/Plot","No electricity in household","Flush/pour-flush to pit latrine","No","0","0","Government Agency Or Municipality","No",0,0,0,1,0,0,0,0,6,6.2149968,31.6036087,0,"Poor"
2023-12-11,2023-12-11,2023-12-11,"IDPs",31.6035293,6.2150958,1069,"Piped Into Yard/Plot","NA","No electricity in household","Flush/pour-flush to pit latrine","Yes","Traditional solid fuel stove (non-manufactured)","Wood","Government Agency Or Municipality","No",0,0,0,1,0,1,0,0,4,6.2150958,31.6035293,1,"Poor"
2023-12-11,2023-12-11,2023-12-11,"IDPs",31.5005213,6.0444408,1070,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine with slab","Yes","Three stone stove/open fire","Wood","Unrelated Person","No",0,0,0,1,0,1,0,5,7,6.0444408,31.5005213,1,"Poor"
2023-12-10,2023-12-10,2023-12-10,"IDPs",31.5021671,6.0541461,1071,"Public Tap/Standpipe","Elsewhere","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,0,1,1,0,120,17,6.0541461,31.5021671,2,"Good"
2023-12-11,2023-12-11,2023-12-11,"IDPs",31.5004837,6.044216,1072,"Public Tap/Standpipe","Elsewhere","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Unrelated Person","No",0,0,0,0,1,0,0,5,4,6.044216,31.5004837,1,"Poor"
2023-12-10,2023-12-10,2023-12-10,"IDPs",31.5036983,6.0553164,1073,"Public Tap/Standpipe","Elsewhere","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Unrelated Person","No",0,0,0,0,1,0,0,5,5,6.0553164,31.5036983,1,"Poor"
2023-12-11,2023-12-11,2023-12-11,"IDPs",31.5100571,6.0305558,1074,"Public Tap/Standpipe","Elsewhere","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Respondent or another HH member","No",0,0,0,0,1,0,0,3,5,6.0305558,31.5100571,1,"Poor"
2023-12-11,2023-12-11,2023-12-11,"IDPs",31.5013599,6.0438188,1075,"Public Tap/Standpipe","Elsewhere","No electricity in household","Pit latrine with slab","Yes","Three stone stove/open fire","Wood","Unrelated Person","No",0,0,0,1,0,0,0,10,5,6.0438188,31.5013599,0,"Poor"
2023-12-10,2023-12-10,2023-12-10,"IDPs",31.5038654,6.055021,1076,"Public Tap/Standpipe","Elsewhere","Dry cell battery / torch","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,0,1,0,0,5,4,6.055021,31.5038654,1,"Poor"
2023-12-11,2023-12-11,2023-12-11,"IDPs",31.5015888,6.0436663,1077,"Public Tap/Standpipe","Elsewhere","No electricity in household","Pit latrine with slab","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,0,0,5,3,6.0436663,31.5015888,0,"Poor"
2023-12-10,2023-12-10,2023-12-10,"IDPs",31.5037059,6.0560048,1078,"Public Tap/Standpipe","Elsewhere","No electricity in household","Pit latrine with slab","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,0,0,5,3,6.0560048,31.5037059,0,"Poor"
2023-12-11,2023-12-11,2023-12-11,"IDPs",31.5013345,6.0431581,1079,"Public Tap/Standpipe","Elsewhere","Dry cell battery / torch","Pit latrine with slab","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,0,0,5,3,6.0431581,31.5013345,0,"Poor"
2023-12-10,2023-12-10,2023-12-10,"IDPs",31.5026956,6.0554848,1080,"Public Tap/Standpipe","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,1,0,5880,10,6.0554848,31.5026956,1,"Poor"
2023-12-10,2023-12-10,2023-12-10,"IDPs",31.5037746,6.0557469,1081,"Tube Well/Borehole","Elsewhere","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,0,1,0,0,10,6,6.0557469,31.5037746,1,"Poor"
2023-12-11,2023-12-11,2023-12-11,"IDPs",31.4968509,6.0506888,1082,"Public Tap/Standpipe","Elsewhere","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Charcoal unprocessed","Friend Or Relative","No",0,0,0,0,1,0,0,600,2,6.0506888,31.4968509,1,"Poor"
2023-12-11,2023-12-11,2023-12-11,"IDPs",31.5014769,6.0424008,1083,"Public Tap/Standpipe","In Own Yard/Plot","Dry cell battery / torch","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,0,1,0,0,0,7,6.0424008,31.5014769,1,"Poor"
2023-12-10,2023-12-10,2023-12-10,"IDPs",31.5033195,6.0561466,1084,"Public Tap/Standpipe","Elsewhere","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,0,1,1,0,30,11,6.0561466,31.5033195,2,"Good"
2023-12-11,2023-12-11,2023-12-11,"IDPs",31.5018422,6.0424947,1088,"Tube Well/Borehole","Elsewhere","Dry cell battery / torch","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,0,1,0,0,5,6,6.0424947,31.5018422,1,"Poor"
2023-12-11,2023-12-11,2023-12-11,"IDPs",31.5018514,6.0423702,1090,"Tube Well/Borehole","In Own Yard/Plot","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,0,1,0,0,0,2,6.0423702,31.5018514,1,"Poor"
2023-12-10,2023-12-10,2023-12-10,"IDPs",31.5021235,6.0580978,1091,"Public Tap/Standpipe","Elsewhere","Dry cell battery / torch","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,0,1,0,0,20,6,6.0580978,31.5021235,1,"Poor"
2023-12-11,2023-12-11,2023-12-11,"IDPs",31.5017838,6.042856,1092,"Public Tap/Standpipe","Elsewhere","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,0,1,0,0,5,3,6.042856,31.5017838,1,"Poor"
2023-12-11,2023-12-11,2023-12-11,"IDPs",31.5030929,6.0384693,1093,"Public Tap/Standpipe","Elsewhere","Dry cell battery / torch","Pit latrine with slab","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,0,0,5,4,6.0384693,31.5030929,0,"Poor"
2023-12-11,2023-12-11,2023-12-11,"IDPs",31.4996428,6.043948,1095,"Public Tap/Standpipe","Elsewhere","No electricity in household","Pit latrine without slab/open pit","No","0","0","Government Agency Or Municipality","No",0,0,0,1,0,1,0,98,10,6.043948,31.4996428,1,"Poor"
2023-12-11,2023-12-11,2023-12-11,"IDPs",31.4988862,6.0442994,1096,"Public Tap/Standpipe","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,1,0,98,8,6.0442994,31.4988862,1,"Poor"
2023-12-11,2023-12-11,2023-12-11,"IDPs",31.5004896,6.0428105,1098,"Public Tap/Standpipe","Elsewhere","No electricity in household","Pit latrine without slab/open pit","No","0","0","Government Agency Or Municipality","No",0,0,0,1,0,0,0,15,8,6.0428105,31.5004896,0,"Poor"
2023-12-11,2023-12-11,2023-12-11,"IDPs",31.50072,6.0424943,1100,"Public Tap/Standpipe","Elsewhere","No electricity in household","Pit latrine with slab","No","0","0","Government Agency Or Municipality","No",0,0,0,1,0,0,0,5,4,6.0424943,31.50072,0,"Poor"
2023-12-11,2023-12-11,2023-12-11,"IDPs",31.5007179,6.0424899,1101,"Public Tap/Standpipe","Elsewhere","No electricity in household","Pit latrine without slab/open pit","No","0","0","Government Agency Or Municipality","No",0,0,0,1,0,0,0,15,5,6.0424899,31.5007179,0,"Poor"
2023-12-11,2023-12-11,2023-12-11,"IDPs",31.4985195,6.0430647,1103,"Public Tap/Standpipe","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,1,0,5880,10,6.0430647,31.4985195,1,"Poor"
2023-12-11,2023-12-11,2023-12-11,"IDPs",31.501103,6.0415732,1104,"Tube Well/Borehole","Elsewhere","Dry cell battery / torch","Pit latrine with slab","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,0,0,10,2,6.0415732,31.501103,0,"Poor"
2023-12-11,2023-12-11,2023-12-11,"IDPs",31.4991083,6.0432111,1109,"Public Tap/Standpipe","Elsewhere","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,0,1,1,0,98,12,6.0432111,31.4991083,2,"Good"
2023-12-11,2023-12-11,2023-12-11,"IDPs",31.4994041,6.043265,1111,"Public Tap/Standpipe","Elsewhere","No electricity in household","Other (Specify)","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,1,0,98,10,6.043265,31.4994041,1,"Poor"
2023-12-11,2023-12-11,2023-12-11,"IDPs",31.5003635,6.0434132,1115,"Public Tap/Standpipe","Elsewhere","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,0,1,1,0,98,9,6.0434132,31.5003635,2,"Good"
2023-12-11,2023-12-11,2023-12-11,"IDPs",31.5009085,6.0429645,1116,"Public Tap/Standpipe","Elsewhere","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,0,1,1,0,98,10,6.0429645,31.5009085,2,"Good"
2023-12-10,2023-12-10,2023-12-10,"IDPs",31.502846,6.0581773,1118,"Public Tap/Standpipe","Elsewhere","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,0,1,1,0,98,10,6.0581773,31.502846,2,"Good"
2023-12-11,2023-12-11,2023-12-11,"IDPs",31.5003973,6.0439839,1119,"Public Tap/Standpipe","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,1,0,98,12,6.0439839,31.5003973,1,"Poor"
2023-12-10,2023-12-10,2023-12-10,"IDPs",31.5024637,6.055198,1120,"Tube Well/Borehole","In Own Yard/Plot","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Friend Or Relative","No",0,0,0,0,1,0,0,0,3,6.055198,31.5024637,1,"Poor"
2023-12-10,2023-12-10,2023-12-10,"IDPs",31.5032827,6.0561332,1122,"Tube Well/Borehole","In Own Yard/Plot","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Other (Specify)","No",0,0,0,0,1,0,0,0,5,6.0561332,31.5032827,1,"Poor"
2023-12-11,2023-12-11,2023-12-11,"IDPs",31.5015303,6.0431758,1123,"Tube Well/Borehole","In Own Yard/Plot","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Charcoal briquettes/pellets","Government Agency Or Municipality","No",0,0,0,0,1,0,0,0,5,6.0431758,31.5015303,1,"Poor"
2023-12-11,2023-12-11,2023-12-11,"IDPs",31.5013199,6.0431411,1124,"Tube Well/Borehole","In Own Yard/Plot","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,0,1,0,0,0,3,6.0431411,31.5013199,1,"Poor"
2023-12-11,2023-12-11,2023-12-11,"IDPs",31.5014839,6.043051,1125,"Tube Well/Borehole","In Own Yard/Plot","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,0,1,0,0,0,3,6.043051,31.5014839,1,"Poor"
2023-12-11,2023-12-11,2023-12-11,"IDPs",31.5015373,6.0423027,1126,"Tube Well/Borehole","In Own Yard/Plot","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Other (Specify)","No",0,0,0,0,1,0,0,0,3,6.0423027,31.5015373,1,"Poor"
2023-12-11,2023-12-11,2023-12-11,"IDPs",31.5016634,6.0422768,1127,"Public Tap/Standpipe","In Own Yard/Plot","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,0,1,1,0,0,4,6.0422768,31.5016634,2,"Good"
2023-12-11,2023-12-11,2023-12-11,"IDPs",31.5015134,6.0420506,1128,"Public Tap/Standpipe","In Own Yard/Plot","No electricity in household","Composting toilet","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,0,0,0,0,0,3,6.0420506,31.5015134,0,"Poor"
2023-12-11,2023-12-11,2023-12-11,"IDPs",31.5017267,6.0420537,1129,"Public Tap/Standpipe","In Own Yard/Plot","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,0,0,0,6,6.0420537,31.5017267,0,"Poor"
2023-12-11,2023-12-11,2023-12-11,"IDPs",31.5006824,6.0412839,1130,"Public Tap/Standpipe","In Own Yard/Plot","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,0,1,0,0,0,3,6.0412839,31.5006824,1,"Poor"
2023-12-11,2023-12-11,2023-12-11,"IDPs",31.4968509,6.0506888,1131,"Public Tap/Standpipe","Elsewhere","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,0,1,0,0,20,1,6.0506888,31.4968509,1,"Poor"
2023-12-11,2023-12-11,2023-12-11,"IDPs",31.7833911,5.1827872,1132,"Tanker Truck/Water Vendor","Elsewhere","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",1,1,0,0,1,1,0,5880,7,5.1827872,31.7833911,4,"Good"
2023-12-11,2023-12-11,2023-12-11,"IDPs",31.7817569,5.183239,1134,"Tube Well/Borehole","In Own Yard/Plot","No electricity in household","No facility/bush/field","Yes","Traditional solid fuel stove (non-manufactured)","Charcoal unprocessed","Government Agency Or Municipality","No",0,0,0,0,1,0,0,0,9,5.183239,31.7817569,1,"Poor"
2023-12-11,2023-12-11,2023-12-11,"IDPs",31.7858435,5.1804251,1138,"Tube Well/Borehole","In Own Dwelling","Dry cell battery / torch","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Respondent or another HH member","No",0,0,0,1,0,1,0,0,5,5.1804251,31.7858435,1,"Poor"
2023-12-11,2023-12-11,2023-12-11,"IDPs",31.7863661,5.1791026,1139,"Tube Well/Borehole","In Own Dwelling","Dry cell battery / torch","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,0,1,0,0,0,3,5.1791026,31.7863661,1,"Poor"
2023-12-11,2023-12-11,2023-12-11,"IDPs",31.7867609,5.1786603,1140,"Tube Well/Borehole","In Own Dwelling","Dry cell battery / torch","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,0,1,1,0,0,5,5.1786603,31.7867609,2,"Good"
2023-12-11,2023-12-11,2023-12-11,"IDPs",31.7869869,5.1781801,1141,"Tube Well/Borehole","In Own Dwelling","Dry cell battery / torch","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,0,1,1,0,0,5,5.1781801,31.7869869,2,"Good"
2023-12-11,2023-12-11,2023-12-11,"IDPs",31.7845134,5.1802657,1142,"Tube Well/Borehole","In Own Dwelling","Dry cell battery / torch","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","Don't know",0,0,0,0,1,1,0,0,4,5.1802657,31.7845134,2,"Good"
2023-12-11,2023-12-11,2023-12-11,"IDPs",31.7847374,5.1787379,1143,"Tube Well/Borehole","In Own Dwelling","Dry cell battery / torch","No facility/bush/field","Yes","Three stone stove/open fire","Charcoal unprocessed","Government Agency Or Municipality","No",0,0,0,0,1,1,0,0,4,5.1787379,31.7847374,2,"Good"
2023-12-11,2023-12-11,2023-12-11,"IDPs",31.7855526,5.1775535,1144,"Tube Well/Borehole","In Own Dwelling","Dry cell battery / torch","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,0,1,1,0,0,4,5.1775535,31.7855526,2,"Good"
2023-12-11,2023-12-11,2023-12-11,"IDPs",31.7852349,5.1787589,1145,"Tube Well/Borehole","In Own Dwelling","Dry cell battery / torch","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,0,1,0,0,0,3,5.1787589,31.7852349,1,"Poor"
2023-12-11,2023-12-11,2023-12-11,"IDPs",31.7822949,5.1832885,1147,"Public Tap/Standpipe","Elsewhere","No electricity in household","No facility/bush/field","No","0","0","Government Agency Or Municipality","No",0,0,0,0,1,1,0,10,9,5.1832885,31.7822949,2,"Good"
2023-12-11,2023-12-11,2023-12-11,"IDPs",31.7824896,5.1828959,1148,"Tanker Truck/Water Vendor","In Own Yard/Plot","No electricity in household","Pit latrine with slab","No","0","0","Government Agency Or Municipality","No",1,1,0,1,0,1,0,0,7,5.1828959,31.7824896,3,"Good"
2023-12-11,2023-12-11,2023-12-11,"IDPs",31.7825502,5.1828624,1149,"Tube Well/Borehole","In Own Dwelling","No electricity in household","Pit latrine with slab","No","0","0","Government Agency Or Municipality","No",0,0,0,1,0,1,0,0,8,5.1828624,31.7825502,1,"Poor"
2023-12-11,2023-12-11,2023-12-11,"IDPs",31.7825502,5.1828624,1150,"Tube Well/Borehole","In Own Dwelling","No electricity in household","Pit latrine with slab","No","0","0","Government Agency Or Municipality","No",0,0,0,1,0,1,0,0,8,5.1828624,31.7825502,1,"Poor"
2023-12-11,2023-12-11,2023-12-11,"IDPs",32.1362578,10.5786414,1151,"Surface Water (River, Stream, Pond, Dam, Canal)","Elsewhere","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",1,0,0,0,1,0,0,25,5,10.5786414,32.1362578,2,"Good"
2023-12-11,2023-12-11,2023-12-11,"IDPs",32.1355878,10.5783897,1152,"Surface Water (River, Stream, Pond, Dam, Canal)","Elsewhere","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",1,0,0,0,1,0,0,98,6,10.5783897,32.1355878,2,"Good"
2023-12-11,2023-12-11,2023-12-11,"IDPs",32.1341647,10.577857,1153,"Surface Water (River, Stream, Pond, Dam, Canal)","Elsewhere","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",1,0,0,0,1,1,0,30,7,10.577857,32.1341647,3,"Good"
2023-12-11,2023-12-11,2023-12-11,"IDPs",29.8304185,9.2510823,1155,"Public Tap/Standpipe","In Own Yard/Plot","No electricity in household","Pit latrine with slab","No","0","0","Government Agency Or Municipality","No",0,0,0,0,0,0,0,0,3,9.2510823,29.8304185,0,"Poor"
